"SUBJECT","ROUND","SURVEY_DAY","RESPONDER","SEASON","CONSUMPTION_DAY","CONSUMPTION_MONTH","CONSUMPTION_YEAR","WEEK_DAY","EXCEPTION_DAY","CONSUMPTION_TIME_HOUR","CONSUMPTION_TIME_MINUTES","MEAL_NAME","PLACE","FOOD_TYPE","RECIPE_CODE","RECIPE_DESCR","RECIPE_DESCR_ENG","FOODEX2_RECIPE_CODE","FOODEX2_RECIPE_DESCR","AMOUNT_RECIPE","CODE_INGREDIENT","INGREDIENT","INGREDIENT_ENG","FOODEX2_INGR_CODE","FOODEX2_INGR_DESCR","FOOD_AMOUNT_UNPROC","FOOD_AMOUNT_CONS","FOOD_AMOUNT_REPORTED","ENERGY_kcal","WATER_g","PROTEIN_g","A_PROT_g","V_PROT_g","CARBOH_g","SUGAR_g","FIBTG_g","ALCOHOL_g","FAT_g","SAT_FAT_g","MUFA_g","PUFA_g","TFA_g","CHOL_mg","CALC_mg","IRON_mg","ZINC_mg","MG_mg","PHOS_mg","POTA_mg","NA_mg","CU_mg","IOD_mcg","SE_mcg","MN_mg","VITC_mg","THIA_mg","RIBO_mg","NIAC_mg","VITB5_mg","VITB6_mg","FOLDFE_mcg","FOL_mcg","FOLFD_mcg","FOLFRE_mcg","FOLAC_mcg","VITB12_mcg","VITA_RAE_mcg","VITA_RE_mcg","BCAROT_mcg","RETOL_mcg","VITD_mcg","VITE_mg","VITK_mcg","PHY_mg","VERSION"
451,1,1,,,,,,,,,,,,,,,,,,,801041,,"* MAIZE FLOUR,FM WHITE GRAIN,REFINED,RAW *BOILED*","A002Q#F20.A07QZ$F28.A07GL","Maize flour, HOW=W/o husks, PROCESS=Boiling",,75.8,75.8,280,,5.5,,,60,,,,1.4,,,,,,2,0.83,0.54,,,,,,,,,0,0.07,0.04,0.61,,0.12,11,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,2.6,2.6,1,,0,,,0.2,,,,0,,,,,,1,0.01,0,,,,,,,,,0.17,0,0,0,,0,0,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,5.6,5.6,2,,0.1,,,0.5,,,,0,,,,,,1,0.01,0.01,,,,,,,,,0.35,0,0,0.01,,0.01,1,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,33.6,33.6,6,,0.3,,,1.3,,,,0.1,,,,,,3,0.09,0.06,,,,,,,,,3.63,0.01,0.01,0.19,,0.02,4,,,,,0,13,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,829066,,"* TOMATO,RIPE,FRESH,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,0.2,0.2,0,,0,,,0,,,,0,,,,,,0,0,0,,,,,,,,,0.02,0,0,0,,0,0,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,5003,,"BANANA,MATOOKE,GREEN & FRESH,STEAMED","A0DQJ#F10.A07XM$F10.A166Y$F28.A07GP","Plantains - acuminata cultivars,  QUAL=Unripe / immature,  QUAL=Fresh,  PROCESS=Steaming",,545.8,545.8,732,,7.8,,,191.4,,,,2.2,,,,,,18,3.6,0.82,,,,,,,,,82.85,0.27,0.27,3.93,,1.69,106,,,,,0,302,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,11022,,"BEEF,MEDIUM FAT,FRESH,BOILED","A01QX#F10.A077B$F28.A07GL","Cow, ox or bull fresh meat, INFO=Half fat or medium fat, PROCESS=Boiling",,201.4,201.4,586,,53.2,,,0,,,,39.7,,,,,,18,5.4,12.09,,,,,,,,,0,0.18,0.44,7.49,,0.68,14,,,,,4.98,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,15022,,"FISH,MUKENE (TYPE 5),DRIED,BOILED","A02JP#F01.A0K2S$F27.A026X$F28.A07GL","Dried fish, SOURCE = Silver cyprinid (as animal), SOURCE-COMMODITIES = Freshwater fish, PROCESS = Boiling",,61.3,61.3,124,,14.1,,,0,,,,7.1,,,,,,45,0.86,0.78,,,,,,,,,0.42,0.06,0.16,2.15,,0.18,6,,,,,9.14,19,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,18013,,"NAKATI,FRESH,STEAMED","A0DMF#F10.A166Y$F28.A07GP","Ethiopian eggplants,  QUAL=Fresh,  PROCESS=Steaming",,162.9,162.9,45,,4.7,,,7.7,,,,0.5,,,,,,271,2.48,0.6,,,,,,,,,29.09,0.08,0.21,1.01,,0.29,84,,,,,0,275,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,30042,,"PINEAPPLE,SEMI-RIPE,FRESH,RAW","A01LP#F10.A0F5G","Pineapples, QUALITATIVE-INFO = Semi-ripe",,254.6,254.6,115,,1.4,,,30.1,,,,0.3,,,,,,33,0.64,0.2,,,,,,,,,43.03,0.2,0.08,1.2,,0.28,28,,,,,0,8,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,30033,,"Papaya,ripe,fresh,raw","A01LG#F10.A07XL","Papayas, INFO=Ripe / mature",,433,433,169,,2.6,,,42.5,,,,0.6,,,,,,104,0.43,0.3,,,,,,,,,267.58,0.13,0.13,1.47,,0.09,165,,,,,0,238,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,26001,,"SUGARCANE, ALL VARIETIES","A032L","Refined cane sugar",,183,183,403,,9.2,,,95.2,,,,1.1,,,,,,15,2.56,0,,,,,,,,,5.49,0,0.02,0.02,,0,0,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725001,,"VEGETABLE OIL,UNSPECIFIED BRAND","A036N","Vegetable fats and oils, edible",,0.4,0.4,3,,0,,,0,,,,0.4,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,0,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725002,,"Vegetable oil,Bidco,Ufuta,Vitamin A fortified,cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.5,0.5,4,,0,,,0,,,,0.5,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,8,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725007,,"Vegetable oil,Bidco,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.2,0.2,2,,0,,,0,,,,0.2,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,4,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,11.3,11.3,100,,0,,,0,,,,11.3,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,196,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725009,,"Vegetable oil,Nile,Vitamin A fortified,cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.2,0.2,2,,0,,,0,,,,0.2,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,3,,,,,,,,""
451,1,1,,,,,,,,,,,,,,,,,,,725008,,"Vegetable oil,TASO,Vitamin A fortified,cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.2,0.2,2,,0,,,0,,,,0.2,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,3,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,818038,,"* AMARANTH LEAVES,FRESH,BRAISED *BOILED*","A00ML#F28.A07GT$F28.A07GM$F10.A166Y","Amaranth leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,25.3,25.3,9,,1,,,1.6,,,,0.1,,,,,,88,0.94,0.37,,,,,,,,,10.5,0.01,0.06,0.24,,0.07,22,,,,,0,51,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,829001,,"* CABBAGE,GREEN,FRESH,RAW *BOILED*","A00FY#F28.A07GL$F10.A0F2Q$F10.A166Y","Head cabbages, PROCESS = Boiling, QUALITATIVE-INFO = Green, QUALITATIVE-INFO = Fresh",,147.9,147.9,37,,1.9,,,8.6,,,,0.1,,,,,,59,0.74,0.3,,,,,,,,,46,0.07,0.06,0.33,,0.16,55,,,,,0,7,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,387.8,387.8,1218,,10.1,,,297.1,,,,2.7,,,,,,122,7.37,2.71,,,,,,,,,223.38,0.97,0,4.89,,2.44,98,,,,,0,24,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,818153,,"* ENSUGGA LEAVES,FRESH,BRAISED *BOILED*","A00NL#F28.A07GT$F28.A07GM$F10.A166Y","Nightshade, black, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,10,10,4,,0.4,,,0.7,,,,0,,,,,,23,0.21,0.05,,,,,,,,,2.13,0.01,0.02,0.08,,0.02,6,,,,,0,21,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,801041,,"* MAIZE FLOUR,FM WHITE GRAIN,REFINED,RAW *BOILED*","A002Q#F20.A07QZ$F28.A07GL","Maize flour, HOW=W/o husks, PROCESS=Boiling",,116.3,116.3,429,,8.4,,,92,,,,2.1,,,,,,3,1.28,0.83,,,,,,,,,0,0.1,0.06,0.94,,0.19,17,,,,,0,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,8,8,3,,0.1,,,0.7,,,,0,,,,,,2,0.02,0.01,,,,,,,,,0.5,0,0,0.01,,0.01,1,,,,,0,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,818058,,"* PUMPKIN LEAVES,FRESH,BRAISED *BOILED*","A16QL#F28.A07GT$F28.A07GM$F10.A166Y","Pumpkin leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,13.2,13.2,5,,0.8,,,0.6,,,,0.1,,,,,,10,0.55,0.05,,,,,,,,,1.62,0.02,0.03,0.21,,0.05,6,,,,,0,21,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,34.3,34.3,6,,0.3,,,1.3,,,,0.1,,,,,,3,0.09,0.06,,,,,,,,,3.7,0.01,0.01,0.19,,0.02,4,,,,,0,14,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,29110,,"AVOCADOS,FRESH,RAW","A01LB","Avocados",,183.2,183.2,293,,3.7,,,15.6,,,,26.9,,,,,,22,1.01,1.17,,,,,,,,,18.32,0.13,0.24,3.19,,0.48,148,,,,,0,13,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,5003,,"BANANA,MATOOKE,GREEN & FRESH,STEAMED","A0DQJ#F10.A07XM$F10.A166Y$F28.A07GP","Plantains - acuminata cultivars,  QUAL=Unripe / immature,  QUAL=Fresh,  PROCESS=Steaming",,222.2,222.2,298,,3.2,,,77.9,,,,0.9,,,,,,7,1.47,0.33,,,,,,,,,33.73,0.11,0.11,1.6,,0.69,43,,,,,0,123,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,12042,,"BEEF,OFFALS,BOILED","A01ZM#F28.A07GL","Bovine edible offals (other than liver and kidney), PROCESS=Boiling",,81.9,81.9,191,,10.2,,,0,,,,16.6,,,,,,20,1.2,1.52,,,,,,,,,0,0.01,0.04,0.07,,0,1,,,,,0.34,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,313.6,313.6,351,,3,,,83.5,,,,0.6,,,,,,33,0.56,0.72,,,,,,,,,33.9,0.16,0.09,1.76,,0.19,44,,,,,0,2,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,1024,,"MAIZE ON COB,WHITE,FRESH,ROASTED","A00KP#F10.A0F2R$F10.A166Y$F28.A07GY","Sweet corn,  QUAL=White,  QUAL=Fresh,  PROCESS=Roasting",,69.3,69.3,155,,4,,,31.5,,,,2,,,,,,3,1.14,0.94,,,,,,,,,0,0.15,0.08,1.47,,0.25,9,,,,,0,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,30043,,"PINEAPPLE,RIPE,FRESH,RAW","A01LP#F10.A07XL","Pineapples, INFO=Ripe / mature",,114,114,51,,0.6,,,13.5,,,,0.1,,,,,,15,0.28,0.09,,,,,,,,,19.26,0.09,0.03,0.54,,0.13,13,,,,,0,3,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,29122,,"PUMPKIN,MATURE FRUIT,FRESH,STEAMED","A00KH#F10.A07XL$F28.A07GP","Pumpkins, INFO=Ripe / mature, PROCESS=Steaming",,138.9,138.9,57,,2.2,,,14.2,,,,0.2,,,,,,46,1.75,0.71,,,,,,,,,16.78,0.1,0.22,1.25,,0.11,30,,,,,0,769,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,30033,,"Papaya,ripe,fresh,raw","A01LG#F10.A07XL","Papayas, INFO=Ripe / mature",,281.1,281.1,110,,1.7,,,27.6,,,,0.4,,,,,,67,0.28,0.2,,,,,,,,,173.69,0.08,0.08,0.96,,0.06,107,,,,,0,155,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,26.9,26.9,104,,0,,,26.9,,,,0,,,,,,0,0,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,26001,,"SUGARCANE, ALL VARIETIES","A032L","Refined cane sugar",,135.3,135.3,298,,6.8,,,70.3,,,,0.8,,,,,,11,1.89,0,,,,,,,,,4.06,0,0.01,0.01,,0,0,,,,,0,0,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,26.3,26.3,232,,0,,,0,,,,26.3,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,456,,,,,,,,""
451,1,2,,,,,,,,,,,,,,,,,,,2243,,"YAM, OTHER TYPES,FRESH,PEELED,STEAMED","A010D#F10.A166Y$F20.A07QF$F28.A07GP","Yams,  QUAL=Fresh,  PARTCON=W/o peel,  PROCESS=Steaming",,151.4,151.4,215,,0.8,,,52.4,,,,0.2,,,,,,27,1.09,0.41,,,,,,,,,7.57,0.17,0.05,0.77,,0.5,29,,,,,0,6,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,453.5,453.5,1424,,11.8,,,347.4,,,,3.2,,,,,,142,8.62,3.17,,,,,,,,,261.2,1.13,0,5.71,,2.86,114,,,,,0,29,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,818071,,"* COWPEA LEAVES,FRESH,RAW *BOILED*","A0DKA#F28.A07GL","Black eyed peas leaves, PROCESS=Boiling",,43.1,43.1,12,,1.8,,,2.1,,,,0.1,,,,,,27,0.83,0.12,,,,,,,,,10.85,0.14,0.07,0.46,,0.07,33,,,,,0,15,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,808010,,"* GROUNDNUTS,ALL TYPES,ROASTED,PASTED *BOILED*","A015H#F03.A06JD$F28.A07GY$F28.A0C6N$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Roasting,  PROCESS=Pulping / mashing,  PROCESS=Boiling",,57.3,57.3,337,,14.4,,,11.2,,,,28.9,,,,,,25,1.07,1.67,,,,,,,,,0,0.03,0.06,7.29,,0.29,34,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,2.4,2.4,1,,0,,,0.2,,,,0,,,,,,1,0.01,0,,,,,,,,,0.15,0,0,0,,0,0,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,801106,,"* SORGHUM FLOUR,FM DRIED GRAIN *BOILED*","A003T#F28.A07GL","Sorghum flour,  PROCESS=Boiling",,56.5,56.5,192,,6.4,,,42.2,,,,1.9,,,,,,16,2.49,0.92,,,,,,,,,0,0.11,0.07,1.49,,0.08,6,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,7.3,7.3,1,,0.1,,,0.3,,,,0,,,,,,1,0.02,0.01,,,,,,,,,0.79,0,0,0.04,,0.01,1,,,,,0,3,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,5002,,"BANANA,MATOOKE,GREEN & FRESH,BOILED","A01LE#F10.A07XM$F28.A07GL","Plantains, INFO=Unripe / immature, PROCESS=Boiling",,389.3,389.3,452,,3.1,,,121.3,,,,0.7,,,,,,8,2.26,0.51,,,,,,,,,42.43,0.19,0.19,2.96,,0.93,101,,,,,0,175,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,2001,,"CASSAVA ROOT,FRESH,RAW","A00ZZ#F10.A166Y$F28.A07HS","Cassava roots,  QUAL=Fresh,  PROCESS=Raw, no heat treatment",,115.7,115.7,185,,1.6,,,44,,,,0.3,,,,,,19,0.31,0.39,,,,,,,,,23.83,0.1,0.06,0.98,,0.1,31,,,,,0,1,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,14002,,"FISH,TILAPIA,(TYPE 2),BOILED","A028A#F10.A166Y$F28.A07GL","Tilapias and similar,  QUAL=Fresh,  PROCESS=Boiling",,159.7,159.7,159,,33.2,,,0,,,,2.8,,,,,,17,0.93,0.54,,,,,,,,,0,0.06,0.1,6.13,,0.24,36,,,,,2.49,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,8006,,"GROUNDNUTS,WHOLE SEED,FRESH,BOILED","A015H#F03.A06HY$F10.A166Y$F28.A07GL","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Boiling",,382.5,382.5,1216,,51.6,,,81.3,,,,84.2,,,,,,210,3.86,7,,,,,,,,,0,0.99,0.23,20.12,,0.57,287,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,8005,,"GROUNDNUTS,WHOLE SEED,FRESH,RAW","A015H#F03.A06HY$F10.A166Y$F28.A07HS","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Raw, no heat treatment",,103.7,103.7,453,,20.6,,,12.9,,,,39.4,,,,,,74,3.66,2.61,,,,,,,,,0,0.51,0.11,9.65,,0.28,192,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,1009,,"MAIZE GRAIN,WHITE,DRIED,ROASTED","A000T#F10.A0F2R$F28.A07KG$F28.A07GY","Maize grain,  QUAL=White,  PROCESS=Drying (dehydration),  PROCESS=Roasting",,53,53,198,,5.1,,,40.4,,,,2.6,,,,,,4,1.4,1.2,,,,,,,,,0,0.17,0.1,1.78,,0.31,10,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,1024,,"MAIZE ON COB,WHITE,FRESH,ROASTED","A00KP#F10.A0F2R$F10.A166Y$F28.A07GY","Sweet corn,  QUAL=White,  QUAL=Fresh,  PROCESS=Roasting",,76.9,76.9,172,,4.4,,,34.9,,,,2.2,,,,,,3,1.27,1.04,,,,,,,,,0,0.16,0.08,1.63,,0.28,10,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,44.8,44.8,173,,0,,,44.8,,,,0,,,,,,0,0,0,,,,,,,,,0,0,0.01,0,,0,0,,,,,0,0,,,,,,,,""
452,1,1,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,3.6,3.6,32,,0,,,0,,,,3.6,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,63,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,818032,,"* AMARANTH LEAVES,FRESH,BOILED *BOILED*","A00ML#F10.A166Y$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Boiling",,13,13,3,,0.3,,,0.5,,,,0,,,,,,27,0.29,0.11,,,,,,,,,3.75,0,0.02,0.07,,0.02,6,,,,,0,17,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,818038,,"* AMARANTH LEAVES,FRESH,BRAISED *BOILED*","A00ML#F28.A07GT$F28.A07GM$F10.A166Y","Amaranth leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,26,26,10,,1,,,1.7,,,,0.1,,,,,,90,0.97,0.38,,,,,,,,,10.82,0.01,0.06,0.25,,0.07,23,,,,,0,52,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,818031,,"* AMARANTH LEAVES,FRESH,RAW *BOILED*","A00ML#F10.A166Y$F28.A07HS$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,2.1,2.1,0,,0.1,,,0.1,,,,0,,,,,,5,0.05,0.02,,,,,,,,,0.65,0,0,0.01,,0,1,,,,,0,3,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,829021,,"* EGGPLANT,LARGE & LONG,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,5.7,5.7,1,,0.1,,,0.3,,,,0,,,,,,1,0.01,0.01,,,,,,,,,0.11,0,0,0.04,,0,1,,,,,0,0,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,0.9,0.9,0,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.06,0,0,0,,0,0,,,,,0,0,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,0.8,0.8,0,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.05,0,0,0,,0,0,,,,,0,0,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,12.6,12.6,2,,0.1,,,0.5,,,,0,,,,,,1,0.03,0.02,,,,,,,,,1.36,0.01,0,0.07,,0.01,2,,,,,0,5,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,115.4,115.4,129,,1.1,,,30.7,,,,0.2,,,,,,12,0.21,0.27,,,,,,,,,12.48,0.06,0.03,0.65,,0.07,16,,,,,0,1,,,,,,,,""
453,1,1,,,,,,,,,,,,,,,,,,,4010,,"SWEET POTATO,YELLOW FLESH,FRESH,STEAMED","A010C#F28.A07GP$F10.A0F5H","Sweet potatoes, PROCESS = Steaming, QUALITATIVE-INFO = Yellow",,141.7,141.7,194,,3.5,,,45.4,,,,0.1,,,,,,64,1.3,0.65,,,,,,,,,4.07,0.14,0.14,1.2,,0.44,22,,,,,0,301,,,,,,,,""
454,1,1,,,,,,,,,,,,,,,,,,,818032,,"* AMARANTH LEAVES,FRESH,BOILED *BOILED*","A00ML#F10.A166Y$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Boiling",,13.7,13.7,3,,0.3,,,0.6,,,,0,,,,,,29,0.31,0.12,,,,,,,,,3.95,0,0.02,0.07,,0.02,6,,,,,0,18,,,,,,,,""
454,1,1,,,,,,,,,,,,,,,,,,,818038,,"* AMARANTH LEAVES,FRESH,BRAISED *BOILED*","A00ML#F28.A07GT$F28.A07GM$F10.A166Y","Amaranth leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,27.4,27.4,10,,1.1,,,1.8,,,,0.1,,,,,,95,1.03,0.4,,,,,,,,,11.39,0.01,0.07,0.26,,0.08,24,,,,,0,55,,,,,,,,""
454,1,1,,,,,,,,,,,,,,,,,,,818031,,"* AMARANTH LEAVES,FRESH,RAW *BOILED*","A00ML#F10.A166Y$F28.A07HS$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,2.3,2.3,1,,0.1,,,0.1,,,,0,,,,,,5,0.05,0.02,,,,,,,,,0.68,0,0,0.01,,0,1,,,,,0,3,,,,,,,,""
454,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,86.8,86.8,273,,2.3,,,66.5,,,,0.6,,,,,,27,1.65,0.61,,,,,,,,,50.01,0.22,0,1.09,,0.55,22,,,,,0,5,,,,,,,,""
